2019-01-14 00:24:10.126200 {"type":"join","timestamp":1547425450.1262,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[cleverdevil]","nickname":"[cleverdevil]","username":"~slackuser","name":null,"photo":"http:\/\/cleverdevil.io\/file\/aebc8830bb7d63be725f43949ed90fa4\/thumb.jpg","url":"http:\/\/cleverdevil.io","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 04:03:01.013900 {"type":"join","timestamp":1547438581.0139,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 04:04:17.196200 {"type":"join","timestamp":1547438657.1962,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"quails","nickname":"quails","username":"~mag","name":null,"photo":null,"url":null,"tz":null,"host":"18.ip-167-114-185.net"},"content":null,"modes":[]}
2019-01-14 04:07:06.207500 {"type":"join","timestamp":1547438826.2075,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"quails","nickname":"quails","username":"~mag","name":null,"photo":null,"url":null,"tz":null,"host":"18.ip-167-114-185.net"},"content":null,"modes":[]}
2019-01-14 04:29:48.555800 {"type":"join","timestamp":1547440188.5558,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"todrobbins","nickname":"todrobbins","username":"~todrobbin","name":null,"photo":"https:\/\/todrobbins.com\/images\/tod-small.jpg","url":"http:\/\/todrobbins.com","tz":"America\/Denver","host":"c-67-163-73-251.hsd1.ut.comcast.net"},"content":null,"modes":[]}
2019-01-14 04:32:35.168300 {"type":"join","timestamp":1547440355.1683,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"KartikPrabhu","nickname":"KartikPrabhu","username":"~kartik","name":"purple","photo":"https:\/\/lh3.googleusercontent.com\/-r3A9y0QWUGA\/T4XzCE5BhCI\/AAAAAAAAPRU\/zAXHDpcuuqg\/s50-c\/Recursion-small.jpg","url":"http:\/\/kartikprabhu.com","tz":"America\/New_York","host":"careybuilding.fltg.net"},"content":null,"modes":[]}
2019-01-14 04:35:46.906900 {"type":"join","timestamp":1547440546.9069,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"wolftune","nickname":"wolftune","username":"~aaron","name":null,"photo":null,"url":"http:\/\/wolftune.com","tz":"America\/Los_Angeles","host":"71-36-125-70.ptld.qwest.net"},"content":null,"modes":[]}
2019-01-14 04:46:21.741400 {"type":"join","timestamp":1547441181.7414,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 04:53:02.441600 {"type":"join","timestamp":1547441582.4416,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"nitot","nickname":"nitot","username":"~nitot","name":"Tristan Nitot","photo":null,"url":"http:\/\/standblog.org","tz":"Europe\/Paris","host":"2a01:e35:8bfa:a0c0:4814:6acf:1728:9d4b"},"content":null,"modes":[]}
2019-01-14 05:11:47.838200 {"type":"join","timestamp":1547442707.8382,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"sl007","nickname":"sl007","username":"~sl007","name":null,"photo":"https:\/\/en.gravatar.com\/userimage\/102693419\/30b44297c18af48d3c52222c3cb88847.jpeg","url":"http:\/\/sebastianlasse.de","tz":"Europe\/Berlin","host":"2a02:908:8c1:a60:3c76:adf2:975b:7b7a"},"content":null,"modes":[]}
2019-01-14 05:22:47.769700 {"type":"join","timestamp":1547443367.7697,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[xavierroy]","nickname":"[xavierroy]","username":"~slackuser","name":null,"photo":null,"url":"http:\/\/xavierroy.com","tz":"Asia\/Chennai","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 05:47:05.941600 {"type":"join","timestamp":1547444825.9416,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"tomasparks","nickname":"tomasparks","username":"~tomaspark","name":null,"photo":null,"url":null,"tz":null,"host":"2001:8003:70cf:700:fd03:ce27:3dae:ae96"},"content":null,"modes":[]}
2019-01-14 06:14:38.346900 {"type":"join","timestamp":1547446478.3469,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[pfefferle]","nickname":"[pfefferle]","username":"~slackuser","name":null,"photo":"https:\/\/twitter.com\/pfefferle\/profile_image","url":"http:\/\/Notiz.blog","tz":"Europe\/Berlin","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 06:24:06.224800 {"type":"join","timestamp":1547447046.2248,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"cweiske","nickname":"cweiske","username":"~cweiske","name":null,"photo":"http:\/\/avatar.cweiske.de\/avatar\/9e263681488308e5e5d5e548b2f9bc99","url":"http:\/\/cweiske.de","tz":"Europe\/Berlin","host":"leipzig.mogic.com"},"content":null,"modes":[]}
2019-01-14 06:27:49.910200 {"type":"join","timestamp":1547447269.9102,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"PFMurph_","nickname":"PFMurph_","username":"~dongus","name":null,"photo":null,"url":null,"tz":null,"host":"95.211.190.82"},"content":null,"modes":[]}
2019-01-14 06:29:27.378700 {"type":"join","timestamp":1547447367.3787,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 06:53:46.542600 {"type":"join","timestamp":1547448826.5426,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"nitot","nickname":"nitot","username":"~nitot","name":"Tristan Nitot","photo":null,"url":"http:\/\/standblog.org","tz":"Europe\/Paris","host":"2a01:e35:8bfa:a0c0:4814:6acf:1728:9d4b"},"content":null,"modes":[]}
2019-01-14 07:15:56.497300 {"type":"join","timestamp":1547450156.4973,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"jihaisse","nickname":"jihaisse","username":"~jihaisse","name":null,"photo":null,"url":"http:\/\/jihais.se","tz":"Europe\/Paris","host":"46.30.204.2"},"content":null,"modes":[]}
2019-01-14 07:29:29.003000 {"type":"join","timestamp":1547450969.003,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[xavierroy]","nickname":"[xavierroy]","username":"~slackuser","name":null,"photo":null,"url":"http:\/\/xavierroy.com","tz":"Asia\/Chennai","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 07:39:58.408800 {"type":"join","timestamp":1547451598.4088,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":null,"photo":"http:\/\/tantek.com\/logo.jpg","url":"http:\/\/Tantek.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 07:40:03.433200 {"type":"message","timestamp":1547451603.4332,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":null,"photo":"http:\/\/tantek.com\/logo.jpg","url":"http:\/\/Tantek.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":"Rose, definitely worth discussing in the meta channel (where to POSSE HWC events)","modes":[]}
2019-01-14 07:40:43.362400 {"type":"join","timestamp":1547451643.3624,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[Rose]","nickname":"[Rose]","username":"~slackuser","name":null,"photo":"https:\/\/rosemaryorchard.com\/images\/rosemary_orchard.png","url":"http:\/\/rosemaryorchard.com","tz":"Europe\/Austria","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 07:40:48.561600 {"type":"message","timestamp":1547451648.5616,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[Rose]","nickname":"[Rose]","username":"~slackuser","name":null,"photo":"https:\/\/rosemaryorchard.com\/images\/rosemary_orchard.png","url":"http:\/\/rosemaryorchard.com","tz":"Europe\/Austria","host":"chat.indieweb.org"},"content":"I'll do that when I have a little more time, thanks!","modes":[]}
2019-01-14 07:46:48.281300 {"type":"message","timestamp":1547452008.2813,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":null,"photo":"http:\/\/tantek.com\/logo.jpg","url":"http:\/\/Tantek.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":"e.g. questions of whether to also post on meetup, eventbrite, or others","modes":[]}
2019-01-14 07:48:10.167100 {"type":"join","timestamp":1547452090.1671,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[pfefferle]","nickname":"[pfefferle]","username":"~slackuser","name":null,"photo":"https:\/\/twitter.com\/pfefferle\/profile_image","url":"http:\/\/Notiz.blog","tz":"Europe\/Berlin","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 07:59:43.234600 {"type":"join","timestamp":1547452783.2346,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"mickael","nickname":"mickael","username":"~mickael","name":null,"photo":null,"url":null,"tz":null,"host":"176.158.144.116"},"content":null,"modes":[]}
2019-01-14 08:03:49.546800 {"type":"join","timestamp":1547453029.5468,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 08:04:35.445600 {"type":"join","timestamp":1547453075.4456,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 08:05:23.342900 {"type":"join","timestamp":1547453123.3429,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 08:06:11.214600 {"type":"join","timestamp":1547453171.2146,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 08:06:14.039500 {"type":"join","timestamp":1547453174.0395,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"nitot","nickname":"nitot","username":"~nitot","name":"Tristan Nitot","photo":null,"url":"http:\/\/standblog.org","tz":"Europe\/Paris","host":"2a01:e35:8bfa:a0c0:4814:6acf:1728:9d4b"},"content":null,"modes":[]}
2019-01-14 08:06:58.141300 {"type":"join","timestamp":1547453218.1413,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 08:07:45.134200 {"type":"join","timestamp":1547453265.1342,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 08:08:39.089700 {"type":"join","timestamp":1547453319.0897,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 08:09:19.279800 {"type":"join","timestamp":1547453359.2798,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"snarfed","nickname":"snarfed","username":"~Adium","name":null,"photo":null,"url":"http:\/\/snarfed.org","tz":"America\/Los_Angeles","host":"c-67-188-147-93.hsd1.ca.comcast.net"},"content":null,"modes":[]}
2019-01-14 08:14:19.077100 {"type":"join","timestamp":1547453659.0771,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"nitot","nickname":"nitot","username":"~nitot","name":"Tristan Nitot","photo":null,"url":"http:\/\/standblog.org","tz":"Europe\/Paris","host":"2a01:e35:8bfa:a0c0:4814:6acf:1728:9d4b"},"content":null,"modes":[]}
2019-01-14 08:31:30.207100 {"type":"join","timestamp":1547454690.2071,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"friedcell","nickname":"friedcell","username":"~Adium","name":"Adium User","photo":null,"url":null,"tz":null,"host":"77-111-10-47.ipv4.tusmobil.si"},"content":null,"modes":[]}
2019-01-14 08:50:04.334100 {"type":"join","timestamp":1547455804.3341,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"nitot","nickname":"nitot","username":"~nitot","name":"Tristan Nitot","photo":null,"url":null,"tz":null,"host":"2a01:e35:8bfa:a0c0:4814:6acf:1728:9d4b"},"content":null,"modes":[]}
2019-01-14 09:02:14.550400 {"type":"message","timestamp":1547456534.5504,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Zegnat","nickname":"Zegnat","username":"~Martijn","name":"Martijn van der Ven","photo":"https:\/\/vanderven.se\/martijn\/martijn.jpg","url":"http:\/\/vanderven.se\/martijn\/","tz":"Europe\/Stockholm","host":"v22016013254630973.happysrv.de"},"content":"Good morning IndieWeb","modes":["voice"]}
2019-01-14 09:19:30.291000 {"type":"join","timestamp":1547457570.291,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"nitot","nickname":"nitot","username":"~nitot","name":"Tristan Nitot","photo":null,"url":"http:\/\/standblog.org","tz":"Europe\/Paris","host":"2a01:e35:8bfa:a0c0:4814:6acf:1728:9d4b"},"content":null,"modes":[]}
2019-01-14 09:25:16.439200 {"type":"message","timestamp":1547457916.4392,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"sknebel","nickname":"sknebel","username":"~quassel","name":"sknebel","photo":null,"url":"http:\/\/www.svenknebel.de","tz":"Europe\/Berlin","host":"v22016013254630973.happysrv.de"},"content":"good morning!","modes":["voice"]}
2019-01-14 09:25:46.393500 {"type":"message","timestamp":1547457946.3935,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"Loqi","nickname":"Loqi","username":"Loqi","name":"Loqi","photo":"http:\/\/loqi.me\/logo\/loqisaur.png","url":"http:\/\/loqi.me","tz":"America\/Los_Angeles","host":null},"content":"morning!","modes":[]}
2019-01-14 09:48:55.350700 {"type":"join","timestamp":1547459335.3507,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"barpthewire","nickname":"barpthewire","username":"~Thunderbi","name":"barpthewire","photo":null,"url":null,"tz":null,"host":"ipbcc06279.dynamic.kabel-deutschland.de"},"content":null,"modes":[]}
2019-01-14 09:52:39.121500 {"type":"join","timestamp":1547459559.1215,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"nitot","nickname":"nitot","username":"~nitot","name":"Tristan Nitot","photo":null,"url":null,"tz":null,"host":"2a01:e35:8bfa:a0c0:4814:6acf:1728:9d4b"},"content":null,"modes":[]}
2019-01-14 10:20:18.556400 {"type":"join","timestamp":1547461218.5564,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"catsup","nickname":"catsup","username":"~d","name":"d","photo":null,"url":null,"tz":null,"host":"ps38852.dreamhost.com"},"content":null,"modes":[]}
2019-01-14 10:22:25.360600 {"type":"join","timestamp":1547461345.3606,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"catsup","nickname":"catsup","username":"~d","name":"d","photo":null,"url":null,"tz":null,"host":"ps38852.dreamhost.com"},"content":null,"modes":[]}
2019-01-14 10:26:12.218500 {"type":"join","timestamp":1547461572.2185,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"KartikPrabhu","nickname":"KartikPrabhu","username":"~kartik","name":"purple","photo":null,"url":null,"tz":null,"host":"careybuilding.fltg.net"},"content":null,"modes":[]}
2019-01-14 10:45:06.155800 {"type":"join","timestamp":1547462706.1558,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"friedcell","nickname":"friedcell","username":"~Adium","name":"Adium User","photo":null,"url":null,"tz":null,"host":"77-111-10-47.ipv4.tusmobil.si"},"content":null,"modes":[]}
2019-01-14 10:48:15.447500 {"type":"join","timestamp":1547462895.4475,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[pfefferle]","nickname":"[pfefferle]","username":"~slackuser","name":null,"photo":"https:\/\/twitter.com\/pfefferle\/profile_image","url":"http:\/\/Notiz.blog","tz":"Europe\/Berlin","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 10:49:15.200900 {"type":"join","timestamp":1547462955.2009,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[xavierroy]","nickname":"[xavierroy]","username":"~slackuser","name":null,"photo":null,"url":"http:\/\/xavierroy.com","tz":"Asia\/Chennai","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 10:53:03.050300 {"type":"join","timestamp":1547463183.0503,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"brandonkal","nickname":"brandonkal","username":"~brandonka","name":null,"photo":null,"url":null,"tz":null,"host":"38.102.45.10"},"content":null,"modes":[]}
2019-01-14 11:17:03.697800 {"type":"join","timestamp":1547464623.6978,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"friedcell","nickname":"friedcell","username":"~Adium","name":"Adium User","photo":null,"url":null,"tz":null,"host":"77-111-10-47.ipv4.tusmobil.si"},"content":null,"modes":[]}
2019-01-14 11:18:30.508400 {"type":"join","timestamp":1547464710.5084,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"swentel","nickname":"swentel","username":"~swentel","name":"swentel","photo":"https:\/\/realize.be\/vue\/images\/swentel.png","url":"http:\/\/realize.be","tz":"Europe\/Brussels","host":"165.105-200-80.adsl-dyn.isp.belgacom.be"},"content":null,"modes":[]}
2019-01-14 11:18:30.627600 {"type":"join","timestamp":1547464710.6276,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"swentel","nickname":"swentel","username":"~swentel","name":"swentel","photo":"https:\/\/realize.be\/vue\/images\/swentel.png","url":"http:\/\/realize.be","tz":"Europe\/Brussels","host":"165.105-200-80.adsl-dyn.isp.belgacom.be"},"content":null,"modes":[]}
2019-01-14 11:23:20.339000 {"type":"join","timestamp":1547465000.339,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"[jgmac1106]","nickname":"[jgmac1106]","username":"~slackuser","name":"jgmac1106 via slack-irc-gateway","photo":"http:\/\/quickthoughts.jgregorymcverry.com\/file\/6802fbcdd3fada8cb61ffb798978f72f\/thumb.jpg","url":"http:\/\/jgregorymcverry.com","tz":"-5 GMT","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-01-14 11:46:00.192900 {"type":"join","timestamp":1547466360.1929,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"botka1","nickname":"botka1","username":"~nodebot","name":null,"photo":null,"url":null,"tz":null,"host":"static.171.39.76.144.clients.your-server.de"},"content":null,"modes":[]}
2019-01-14 11:50:47.067100 {"type":"join","timestamp":1547466647.0671,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"botka","nickname":"botka","username":"~nodebot","name":"nodeJS IRC client","photo":null,"url":null,"tz":null,"host":"static.171.39.76.144.clients.your-server.de"},"content":null,"modes":[]}
2019-01-14 11:53:55.440100 {"type":"join","timestamp":1547466835.4401,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"nitot","nickname":"nitot","username":"~nitot","name":"Tristan Nitot","photo":null,"url":"http:\/\/standblog.org","tz":"Europe\/Paris","host":"2a01:e35:8bfa:a0c0:4814:6acf:1728:9d4b"},"content":null,"modes":[]}
2019-01-14 11:55:01.408500 {"type":"join","timestamp":1547466901.4085,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"botka2","nickname":"botka2","username":"~nodebot","name":null,"photo":null,"url":null,"tz":null,"host":"static.171.39.76.144.clients.your-server.de"},"content":null,"modes":[]}
2019-01-14 11:59:00.257400 {"type":"join","timestamp":1547467140.2574,"network":"irc","server":"freenode","channel":{"uid":"#indieweb","name":"#indieweb"},"author":{"uid":"botka","nickname":"botka","username":"~nodebot","name":"nodeJS IRC client","photo":null,"url":null,"tz":null,"host":"static.171.39.76.144.clients.your-server.de"},"content":null,"modes":[]}
